Sr. No.,FG_name,FG Position,Redox Potential,mol_filename_neutral,mol_filename_anion,FG_no,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAromaticCarbocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,RingCount,MolLogP,MolMR,fr_ArN,fr_Ar_COO,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_NH2,fr_SH,fr_aldehyde,fr_alkyl_halide,fr_amide,fr_aniline,fr_aryl_methyl,fr_benzene,fr_ester,fr_ether,fr_halogen,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_priamide,fr_sulfide,Asphericity,Eccentricity,InertialShapeFactor,NPR1,NPR2,PMI1,PMI2,PMI3,RadiusOfGyration,SpherocityIndex
60,CN,1 3 8,-0.83,CN_R138_neutral,CN_R138_anion,7,9.161959482867221,0.27888227513227526,9.161959482867221,0.27888227513227526,0.5742770312702464,255.23999999999998,250.19999999999996,255.05449516,90,0.10731768949193175,-0.24435842488734447,0.24435842488734447,0.10731768949193175,0.75,1.5,2.2,2.5296799420114384,983.4536777445494,14.112519696192859,10.12281932344792,10.12281932344792,9.761881452923197,5.713965058485398,5.713965058485398,4.123862040075986,4.123862040075986,2.9390387485394953,2.9390387485394953,2.0424980764944856,2.0424980764944856,-3.49,51974.991154336894,11.591985557764996,4.314847409507476,1.6138145403693618,113.50659353245638,0.0,23.17184406081707,0.0,0.0,0.0,0.0,0.0,9.967957041894417,15.78567466421546,0.0,6.06636706846161,24.26546827384644,0.0,33.792977223115784,0.0,22.066802870465047,15.78567466421546,0.0,0.0,0.0,47.02218981739904,18.20766393837682,0.0,0.0,0.0,0.0,9.967957041894417,0.0,33.993338602592274,16.690354475090988,30.33183534230805,0.0,22.066802870465047,97.15,0.0,0.0,5.563451491696996,33.193705853859036,0.0,6.06636706846161,24.26546827384644,12.138442625584547,16.03717835468669,15.78567466421546,0.0,0.0,8.76544217687075,27.214301566305537,2.9533399995800798,0.0,14.233582923910305,0.0,0.0,0.0,0.0,20,0,5,2,3,5,0,5,0,3,2.39804,71.18900000000001,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0.40338935786873814,0.9617635770871099,0.0009434534758909338,0.27388103583236073,0.7261189641676389,769.6393968785172,2040.4835988209875,2810.1229956995057,3.351344025518139,0.0
61,CN,1 3 9,-0.86,CN_R139_neutral,CN_R139_anion,7,9.161959482867221,0.27888227513227526,9.161959482867221,0.27888227513227526,0.5742770312702464,255.23999999999998,250.19999999999996,255.05449516,90,0.10731768949193175,-0.24435842488734447,0.24435842488734447,0.10731768949193175,0.75,1.5,2.2,2.5296799420114384,983.4536777445494,14.112519696192859,10.12281932344792,10.12281932344792,9.761881452923197,5.713965058485398,5.713965058485398,4.123862040075986,4.123862040075986,2.9390387485394953,2.9390387485394953,2.0424980764944856,2.0424980764944856,-3.49,51974.991154336894,11.591985557764996,4.314847409507476,1.6138145403693618,113.50659353245638,0.0,23.17184406081707,0.0,0.0,0.0,0.0,0.0,9.967957041894417,15.78567466421546,0.0,6.06636706846161,24.26546827384644,0.0,33.792977223115784,0.0,22.066802870465047,15.78567466421546,0.0,0.0,0.0,47.02218981739904,18.20766393837682,0.0,0.0,0.0,0.0,9.967957041894417,0.0,33.993338602592274,16.690354475090988,30.33183534230805,0.0,22.066802870465047,97.15,0.0,0.0,5.563451491696996,33.193705853859036,0.0,6.06636706846161,24.26546827384644,12.138442625584547,16.03717835468669,15.78567466421546,0.0,0.0,8.76544217687075,27.214301566305537,2.9533399995800798,0.0,14.233582923910305,0.0,0.0,0.0,0.0,20,0,5,2,3,5,0,5,0,3,2.39804,71.18900000000001,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0.40338935786873814,0.9617635770871099,0.0009434534758909338,0.27388103583236073,0.7261189641676389,769.6393968785172,2040.4835988209875,2810.1229956995057,3.351344025518139,0.0
62,CN,1 4 6,-0.82,CN_R146_neutral,CN_R146_anion,7,9.132091757999497,0.33439153439153446,9.132091757999497,0.33439153439153446,0.5742770312702464,255.24,250.19999999999996,255.05449516,90,0.10859186517369468,-0.2430013246975357,0.2430013246975357,0.10859186517369468,0.65,1.2,1.8,2.586654313033875,983.4536777445494,14.112519696192859,10.12281932344792,10.12281932344792,9.778718205328804,5.719948122629106,5.719948122629106,4.090219958851842,4.090219958851842,2.983152460735587,2.983152460735587,2.0479678563971047,2.0479678563971047,-3.49,53392.25548608278,11.591985557764996,4.314847409507476,1.5369956689767348,113.50659353245638,0.0,34.757766091225605,0.0,0.0,0.0,0.0,0.0,9.967957041894417,15.78567466421546,0.0,6.06636706846161,24.26546827384644,0.0,22.207055192707248,0.0,22.066802870465047,15.78567466421546,0.0,0.0,0.0,47.02218981739904,18.20766393837682,0.0,0.0,0.0,0.0,9.967957041894417,0.0,33.993338602592274,16.690354475090988,30.33183534230805,0.0,22.066802870465047,97.15,0.0,0.0,0.0,38.75715734555603,0.0,6.06636706846161,24.26546827384644,12.138442625584547,16.03717835468669,15.78567466421546,0.0,0.0,8.74773148148148,27.35093364197531,2.7853458049886637,0.0,14.282655738221216,0.0,0.0,0.0,0.0,20,0,5,2,3,5,0,5,0,3,2.39804,71.18900000000001,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0.2859315371856939,0.9205776016324272,0.0006107280786937866,0.390559700139029,0.609440300987002,997.8914057635293,1557.137714066199,2555.0291169526863,3.195613699437403,1.6108916320701351e-09
63,CN,1 4 7,-0.81,CN_R147_neutral,CN_R147_anion,7,9.119019746787604,0.3571858465608466,9.119019746787604,0.3571858465608466,0.5742770312702464,255.23999999999998,250.19999999999996,255.05449516,90,0.10853728336560238,-0.24304934590615554,0.24304934590615554,0.10853728336560238,0.7,1.3,1.85,2.509986263811727,983.4536777445494,14.112519696192859,10.12281932344792,10.12281932344792,9.761881452923197,5.713965058485398,5.713965058485398,4.120407716382037,4.120407716382037,2.9611364520977084,2.9611364520977084,2.004425859744597,2.004425859744597,-3.49,52501.548857845286,11.591985557764996,4.314847409507476,1.6138145403693618,113.50659353245636,0.0,23.17184406081707,0.0,0.0,0.0,0.0,0.0,9.967957041894417,15.78567466421546,0.0,0.0,30.33183534230805,0.0,33.792977223115784,0.0,22.066802870465047,15.78567466421546,0.0,0.0,0.0,47.02218981739904,18.20766393837682,0.0,0.0,0.0,0.0,9.967957041894417,0.0,33.993338602592274,16.690354475090988,30.33183534230805,0.0,22.066802870465047,97.15,0.0,0.0,0.0,38.75715734555603,0.0,0.0,30.33183534230805,18.20766393837682,9.967957041894417,15.78567466421546,0.0,0.0,8.76544217687075,27.128422094146302,3.109947142437223,0.0,14.162855253212395,0.0,0.0,0.0,0.0,20,0,5,2,3,5,0,5,0,3,2.39804,71.18900000000001,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.37513224233216697,0.9552598312205407,0.0008088041212513436,0.29576790707665385,0.7042320967619349,870.7078491048985,2073.1810300273714,2943.8888678318913,3.430181129308543,5.792532964642379e-09
64,CN,2 3 6,-0.89,CN_R236_neutral,CN_R236_anion,7,9.077447142437222,0.25285997732426346,9.077447142437222,0.25285997732426346,0.5742770312702464,255.23999999999998,250.19999999999996,255.05449516,90,0.10716946704949375,-0.24440643062265485,0.24440643062265485,0.10716946704949375,0.7,1.3,1.9,2.4725746431660065,983.4536777445494,14.112519696192859,10.12281932344792,10.12281932344792,9.761881452923197,5.713965058485399,5.713965058485399,4.118828986705317,4.118828986705317,2.963953855749999,2.963953855749999,2.0204093786382047,2.0204093786382047,-3.49,51884.50754919674,11.591985557764996,4.314847409507476,1.6138145403693618,113.50659353245638,0.0,23.72436465599308,0.0,0.0,0.0,0.0,0.0,9.967957041894417,15.78567466421546,0.0,6.06636706846161,24.26546827384644,0.0,33.24045662793977,0.0,22.066802870465047,15.78567466421546,0.0,0.0,0.0,47.02218981739904,18.20766393837682,0.0,0.0,0.0,0.0,9.967957041894417,0.0,33.993338602592274,16.690354475090988,30.33183534230805,0.0,22.066802870465047,97.15,0.0,0.0,11.126902983393991,27.63025436216204,0.0,6.06636706846161,24.26546827384644,12.138442625584547,16.03717835468669,15.78567466421546,0.0,0.0,8.783152872260015,27.110951541110275,3.0630357667758474,0.0,14.209526486520534,0.0,0.0,0.0,0.0,20,0,5,2,3,5,0,5,0,3,2.398040000000001,71.18900000000001,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0.5232804200996536,0.9801650269443758,0.0013088502756182408,0.19818304658858002,0.8018169534114198,612.6116702177247,2478.528973560356,3091.1406437780815,3.5149223081096244,0.0
65,CN,2 3 7,-0.89,CN_R237_neutral,CN_R237_anion,7,9.012100707566978,0.2685997994876965,9.012100707566978,0.2685997994876965,0.5742770312702464,255.23999999999995,250.19999999999996,255.05449516,90,0.10059319212063875,-0.2444544516991465,0.2444544516991465,0.10059319212063875,0.65,1.2,1.75,2.4023475493654853,983.4536777445494,14.112519696192859,10.12281932344792,10.12281932344792,9.745044700517589,5.707981994341691,5.707981994341691,4.149016744235513,4.149016744235513,2.94193784711212,2.94193784711212,1.9775363088926505,1.9775363088926505,-3.49,51019.62219415894,11.591985557764996,4.314847409507476,1.6965397948457563,113.50659353245636,0.0,12.138442625584547,0.0,0.0,0.0,0.0,0.0,9.967957041894417,15.78567466421546,0.0,0.0,30.33183534230805,0.0,44.826378658348304,0.0,22.066802870465047,15.78567466421546,0.0,0.0,0.0,47.02218981739904,18.20766393837682,0.0,0.0,0.0,0.0,9.967957041894417,0.0,33.993338602592274,16.690354475090988,30.33183534230805,0.0,22.066802870465047,97.15,0.0,0.0,11.126902983393991,27.63025436216204,0.0,0.0,30.33183534230805,18.20766393837682,9.967957041894417,15.78567466421546,0.0,0.0,8.80086356764928,26.900871469366237,3.3646544574619988,0.0,14.100277172189152,0.0,0.0,0.0,0.0,20,0,5,2,3,5,0,5,0,3,2.398040000000001,71.18900000000001,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0.6918867561857576,0.9932247905601538,0.0021265706786623203,0.11620893002148619,0.883791069978514,415.594496268728,3160.6753841258997,3576.269880394627,3.7806936672909375,0.0
66,CN,1 2 3 4,-0.37,CN_R1234_neutral,CN_R1234_anion,7,9.341990425799949,-0.1401563681027962,9.341990425799949,0.03583049886621281,0.5820286354186738,280.25,276.21799999999996,280.049744128,98,0.10999200766633434,-0.24299985364373844,0.24299985364373844,0.10999200766633434,0.5909090909090909,0.9545454545454546,1.2727272727272727,2.6948170593724887,1026.4910784099905,15.689869965382485,10.992682649758253,10.992682649758253,10.744243362718155,6.1162046511894586,6.1162046511894586,4.356748323634933,4.356748323634933,3.241365277838028,3.241365277838028,2.2767750542336462,2.2767750542336462,-4.0,135148.34576627766,13.005,4.835555555555556,1.6296966953372567,124.26411532832171,0.0,35.31028668640162,0.0,0.0,0.0,0.0,0.0,9.967957041894417,21.047566218953946,0.0,12.13273413692322,12.13273413692322,0.0,33.287207402020506,0.0,22.066802870465047,21.047566218953946,0.0,0.0,0.0,46.519274240634424,24.276885251169094,0.0,0.0,0.0,0.0,9.967957041894417,0.0,45.32445147012304,22.253805966787983,24.26546827384644,0.0,22.066802870465047,120.94,0.0,21.047566218953946,33.287207402020506,11.033401435232523,0.0,0.0,24.26546827384644,24.276885251169094,9.967957041894417,0.0,0.0,0.0,8.688939909297051,37.172729591836735,1.0596693121693144,0.0,14.411994520030236,0.0,0.0,0.0,0.0,22,0,6,2,3,6,0,6,0,3,2.2697200000000004,75.90400000000001,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,2,0,0,0,0,0.3507339157743484,0.9485066998101045,0.0006762190873180183,0.3167570684536403,0.6832429319143362,1010.3869363170085,2179.3980355586373,3189.78497070188,3.3982452269959413,5.285485476233823e-10
67,CN,1 2 3 6,-0.56,CN_R1236_neutral,CN_R1236_anion,7,9.309720804988663,-0.011492793104896037,9.309720804988663,0.011492793104896037,0.5820286354186738,280.25,276.21799999999996,280.049744128,98,0.10862421282949758,-0.24300190411861533,0.24300190411861533,0.10862421282949758,0.6818181818181818,1.3636363636363635,2.0,2.5866904398862447,1116.4910784099905,15.689869965382485,10.992682649758253,10.992682649758253,10.727406610312547,6.110221587045751,6.110221587045751,4.385986070392089,4.385986070392089,3.2235626281012273,3.2235626281012273,2.240115955353293,2.240115955353293,-4.0,132501.62147652457,13.005,4.835555555555556,1.7013232514177694,124.26411532832171,0.0,35.31028668640162,0.0,0.0,0.0,0.0,0.0,9.967957041894417,21.047566218953946,0.0,6.06636706846161,18.19910120538483,0.0,33.287207402020506,0.0,22.066802870465047,21.047566218953946,0.0,0.0,0.0,46.519274240634424,24.276885251169094,0.0,0.0,0.0,0.0,9.967957041894417,0.0,45.32445147012304,22.253805966787983,24.26546827384644,0.0,22.066802870465047,120.94,0.0,10.523783109476973,22.207055192707248,22.11355364454578,0.0,6.06636706846161,18.19910120538483,24.276885251169094,9.967957041894417,10.523783109476973,0.0,0.0,8.688939909297051,36.74047944486437,1.8410988809103908,0.0,14.062815098261526,0.0,0.0,0.0,0.0,22,0,6,2,3,6,0,6,0,3,2.2697200000000004,75.90400000000001,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0.42843229578410325,0.9666449824005673,0.0008281437335384794,0.25612004607177236,0.7438799539282276,898.249813169254,2608.8939147275387,3507.143727896793,3.563286922450976,0.0
68,CN,1 2 3 7,-0.55,CN_R1237_neutral,CN_R1237_anion,7,9.300417821449567,-0.00018980431678783383,9.300417821449567,0.00018980431678783383,0.5820286354186738,280.25,276.21799999999996,280.049744128,98,0.10862237724575988,-0.24435878174923026,0.24435878174923026,0.10862237724575988,0.6818181818181818,1.4545454545454546,2.090909090909091,2.519738634061603,1116.4910784099905,15.689869965382485,10.992682649758253,10.992682649758253,10.71056985790694,6.104238522902044,6.104238522902044,4.416173827922284,4.416173827922284,3.2015466194633477,3.2015466194633477,2.1972428856077397,2.1972428856077397,-4.0,130238.69005148934,13.005,4.835555555555556,1.7777777777777777,124.26411532832171,0.0,23.72436465599308,0.0,0.0,0.0,0.0,0.0,9.967957041894417,21.047566218953946,0.0,0.0,24.26546827384644,0.0,44.87312943242904,0.0,22.066802870465047,21.047566218953946,0.0,0.0,0.0,46.519274240634424,24.276885251169094,0.0,0.0,0.0,0.0,9.967957041894417,0.0,45.32445147012304,22.253805966787983,24.26546827384644,0.0,22.066802870465047,120.94,0.0,5.261891554738487,22.207055192707248,22.11355364454578,0.0,6.06636706846161,18.19910120538483,24.276885251169094,9.967957041894417,15.78567466421546,0.0,0.0,8.706650604686319,36.511793406042145,2.1741972159234084,0.0,13.940692106681464,0.0,0.0,0.0,0.0,22,0,6,2,3,6,0,6,0,3,2.2697200000000004,75.90400000000001,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.5688049430631468,0.9847435694801292,0.0011909801643654578,0.17401178801315187,0.8259882119868485,693.5364976686465,3292.035431609093,3985.571929277738,3.7985630337950838,0.0
69,CN,1 2 3 8,-0.54,CN_R1238_neutral,CN_R1238_anion,7,9.309720804988663,-0.011492793104896037,9.309720804988663,0.011492793104896037,0.5820286354186738,280.25,276.21799999999996,280.049744128,98,0.10862324660259282,-0.24440483044699335,0.24440483044699335,0.10862324660259282,0.6818181818181818,1.4545454545454546,2.090909090909091,2.5279929168476873,1116.4910784099905,15.689869965382485,10.992682649758253,10.992682649758253,10.710569857906941,6.104238522902044,6.104238522902044,4.416173827922284,4.416173827922284,3.201546619463348,3.201546619463348,2.1972428856077397,2.1972428856077397,-4.0,130290.94393686487,13.005,4.835555555555556,1.7777777777777777,124.26411532832171,0.0,23.72436465599308,0.0,0.0,0.0,0.0,0.0,9.967957041894417,21.047566218953946,0.0,0.0,24.26546827384644,0.0,44.87312943242904,0.0,22.066802870465047,21.047566218953946,0.0,0.0,0.0,46.519274240634424,24.276885251169094,0.0,0.0,0.0,0.0,9.967957041894417,0.0,45.32445147012304,22.253805966787983,24.26546827384644,0.0,22.066802870465047,120.94,0.0,10.523783109476973,22.207055192707248,22.11355364454578,0.0,6.06636706846161,18.19910120538483,24.276885251169094,9.967957041894417,10.523783109476973,0.0,0.0,8.706650604686319,36.53039937312033,2.142717571596542,0.0,13.953565783930141,0.0,0.0,0.0,0.0,22,0,6,2,3,6,0,6,0,3,2.2697200000000004,75.90400000000001,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.5617633228518434,0.9840969777730506,0.0011781070037250145,0.1776320307206668,0.8223679692793334,698.0418303932644,3231.6651462215677,3929.706976614831,3.771847242496721,0.0
70,CN,1 2 3 9,-0.57,CN_R1239_neutral,CN_R1239_anion,7,9.322792816200554,-0.027232615268329097,9.322792816200554,0.0012103174603168565,0.5820286354186738,280.25,276.21799999999996,280.049744128,98,0.1086778283334068,-0.24435680929341197,0.24435680929341197,0.1086778283334068,0.6818181818181818,1.4090909090909092,2.0454545454545454,2.5961656973806586,1116.4910784099905,15.689869965382485,10.992682649758253,10.992682649758253,10.727406610312547,6.110221587045751,6.110221587045751,4.385986070392089,4.385986070392089,3.223562628101227,3.223562628101227,2.2407848822602467,2.2407848822602467,-4.0,132415.17605639252,13.005,4.835555555555556,1.7013232514177694,124.26411532832171,0.0,35.31028668640162,0.0,0.0,0.0,0.0,0.0,9.967957041894417,21.047566218953946,0.0,6.06636706846161,18.19910120538483,0.0,33.287207402020506,0.0,22.066802870465047,21.047566218953946,0.0,0.0,0.0,46.519274240634424,24.276885251169094,0.0,0.0,0.0,0.0,9.967957041894417,0.0,45.32445147012304,22.253805966787983,24.26546827384644,0.0,22.066802870465047,120.94,0.0,10.523783109476973,22.207055192707248,22.11355364454578,0.0,6.06636706846161,18.19910120538483,24.276885251169094,9.967957041894417,10.523783109476973,0.0,0.0,8.688939909297051,36.76662346728815,1.7955102565717664,0.0,14.082259700176369,0.0,0.0,0.0,0.0,22,0,6,2,3,6,0,6,0,3,2.2697200000000004,75.90400000000001,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0.42633610943307837,0.9662631590628392,0.0008481152229738949,0.25755680429354294,0.7424431957064571,875.4036899645529,2523.4725011176943,3398.876191082247,3.5078554135573516,0.0
71,CN,1 2 4 6,-0.48,CN_R1246_neutral,CN_R1246_anion,7,9.279853080120938,0.07709325396825428,9.279853080120938,0.07709325396825428,0.5820286354186738,280.25,276.21799999999996,280.049744128,98,0.10989665261990547,-0.24295193110395044,0.24295193110395044,0.10989665261990547,0.6818181818181818,1.4090909090909092,2.0454545454545454,2.6252113896338343,1116.4910784099905,15.689869965382485,10.992682649758253,10.992682649758253,10.72740661031255,6.110221587045751,6.110221587045751,4.388027591690904,4.388027591690904,3.2179850881881302,3.2179850881881302,2.228517082635249,2.228517082635249,-4.0,133610.94899926972,13.005,4.835555555555556,1.7013232514177694,124.26411532832171,0.0,40.82698740401788,0.0,0.0,0.0,0.0,0.0,9.967957041894417,21.047566218953946,0.0,6.06636706846161,18.19910120538483,0.0,27.770506684404243,0.0,22.066802870465047,21.047566218953946,0.0,0.0,0.0,46.519274240634424,24.276885251169094,0.0,0.0,0.0,0.0,9.967957041894417,0.0,45.32445147012304,22.253805966787983,24.26546827384644,0.0,22.066802870465047,120.94,0.0,10.523783109476973,27.723755910323508,16.596852926929518,0.0,6.06636706846161,18.19910120538483,24.276885251169094,9.967957041894417,10.523783109476973,0.0,0.0,8.671229213907786,36.78409402032418,1.8424216322331417,0.0,14.03558846686823,0.0,0.0,0.0,0.0,22,0,6,2,3,6,0,6,0,3,2.2697199999999995,75.90400000000001,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0.36083551597632796,0.9514547268583116,0.0006851006803144868,0.30778873068872387,0.6922112699250211,1010.3788973137063,2272.3238048708267,3282.7027001697907,3.4473850035807163,9.107031426448329e-10
72,CN,1 2 4 7,-0.45,CN_R1247_neutral,CN_R1247_anion,7,9.270550096581843,0.0915231586461751,9.270550096581843,0.0915231586461751,0.5820286354186738,280.25,276.21799999999996,280.049744128,98,0.10989481250979037,-0.2430016734889198,0.2430016734889198,0.10989481250979037,0.6818181818181818,1.4090909090909092,2.0454545454545454,2.5562370552541296,1116.4910784099905,15.689869965382485,10.992682649758253,10.992682649758253,10.710569857906941,6.104238522902044,6.104238522902044,4.418215349221099,4.418215349221099,3.195969079550251,3.195969079550251,2.1849750859827415,2.1849750859827415,-4.0,131419.499900546,13.005,4.835555555555556,1.7777777777777777,124.26411532832171,0.0,29.24106537360934,0.0,0.0,0.0,0.0,0.0,9.967957041894417,21.047566218953946,0.0,0.0,24.26546827384644,0.0,39.35642871481278,0.0,22.066802870465047,21.047566218953946,0.0,0.0,0.0,46.519274240634424,24.276885251169094,0.0,0.0,0.0,0.0,9.967957041894417,0.0,45.32445147012304,22.253805966787983,24.26546827384644,0.0,22.066802870465047,120.94,0.0,10.523783109476973,27.723755910323508,16.596852926929518,0.0,6.06636706846161,18.19910120538483,24.276885251169094,9.967957041894417,10.523783109476973,0.0,0.0,8.688939909297051,36.547869926156366,2.1896289472579173,0.0,13.906894550622004,0.0,0.0,0.0,0.0,22,0,6,2,3,6,0,6,0,3,2.2697200000000004,75.90400000000001,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.4585799679699798,0.9716750597083993,0.0008664606496042723,0.23632092235068544,0.7636790776493144,881.3776805652975,2848.2018750585935,3729.5795556238913,3.67454820905958,0.0
73,CN,1 2 4 8,-0.46,CN_R1248_neutral,CN_R1248_anion,7,9.279853080120938,0.07709325396825428,9.279853080120938,0.07709325396825428,0.5820286354186738,280.25,276.21799999999996,280.049744128,98,0.10989568182660397,-0.24304772220394508,0.24304772220394508,0.10989568182660397,0.6818181818181818,1.4090909090909092,2.0454545454545454,2.563516565655493,1116.4910784099905,15.689869965382485,10.992682649758253,10.992682649758253,10.710569857906941,6.104238522902044,6.104238522902044,4.4182153492211,4.4182153492211,3.195969079550251,3.195969079550251,2.184975085982742,2.184975085982742,-4.0,131399.99559806465,13.005,4.835555555555556,1.7777777777777777,124.26411532832171,0.0,29.24106537360934,0.0,0.0,0.0,0.0,0.0,9.967957041894417,21.047566218953946,0.0,0.0,24.26546827384644,0.0,39.35642871481278,0.0,22.066802870465047,21.047566218953946,0.0,0.0,0.0,46.519274240634424,24.276885251169094,0.0,0.0,0.0,0.0,9.967957041894417,0.0,45.32445147012304,22.253805966787983,24.26546827384644,0.0,22.066802870465047,120.94,0.0,10.523783109476973,27.723755910323508,16.596852926929518,0.0,6.06636706846161,18.19910120538483,24.276885251169094,9.967957041894417,10.523783109476973,0.0,0.0,8.688939909297051,36.561582472495175,2.1670229696817023,0.0,13.915787981859413,0.0,0.0,0.0,0.0,22,0,6,2,3,6,0,6,0,3,2.2697200000000004,75.90400000000001,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0.4186467967234457,0.9648226213365722,0.0007572800146905562,0.26290171044941035,0.7370982895505898,973.3497190623561,2728.9834357828117,3702.3331548451674,3.6611014202479804,0.0
74,CN,1 2 4 9,-0.47,CN_R1249_neutral,CN_R1249_anion,7,9.29292509133283,0.0542989417989419,9.29292509133283,0.0542989417989419,0.5820286354186738,280.25,276.21799999999996,280.049744128,98,0.10995026285366914,-0.24299970099252335,0.24299970099252335,0.10995026285366914,0.6818181818181818,1.4090909090909092,2.0454545454545454,2.633691466470898,1116.4910784099905,15.689869965382485,10.992682649758253,10.992682649758253,10.72740661031255,6.110221587045751,6.110221587045751,4.388027591690904,4.388027591690904,3.2179850881881302,3.2179850881881302,2.2285170826352485,2.2285170826352485,-4.0,133642.86672566363,13.005,4.835555555555556,1.7013232514177694,124.26411532832171,0.0,40.82698740401788,0.0,0.0,0.0,0.0,0.0,9.967957041894417,21.047566218953946,0.0,6.06636706846161,18.19910120538483,0.0,27.770506684404243,0.0,22.066802870465047,21.047566218953946,0.0,0.0,0.0,46.519274240634424,24.276885251169094,0.0,0.0,0.0,0.0,9.967957041894417,0.0,45.32445147012304,22.253805966787983,24.26546827384644,0.0,22.066802870465047,120.94,0.0,10.523783109476973,27.723755910323508,16.596852926929518,0.0,6.06636706846161,18.19910120538483,24.276885251169094,9.967957041894417,10.523783109476973,0.0,0.0,8.671229213907784,36.80269998740237,1.8109419879062754,0.0,14.048462144116908,0.0,0.0,0.0,0.0,22,0,6,2,3,6,0,6,0,3,2.2697199999999995,75.90400000000001,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0.3054889815609337,0.931399418011677,0.000541545820629117,0.3639987968764584,0.6360012036071293,1174.4180813144915,2052.0158848423375,3226.433964596565,3.4177115200347776,7.102350390006868e-10
